731;BigBank;;0;42237537
689;TransCoin;;0;1849150
657;Easy-Changer;;0;495894
661;Ферма;;0;34398125
654;Ru-Bas;;0;29897
738;HASchange;;0;69096647
702;Papa-Change;;0;431716
660;FlyChange;;0;4062676
714;Top-Exchange;;0;383530
719;ObmenLite24;;0;20241254
672;99Francs;;0;171143
715;Coins-Trade;;0;535621
658;BtcTenge;;0;39078679
686;1Mile;;0;79148376
695;BTC-Обменник;;0;13606154
706;HoBit;;0;2662963
705;Cryptonex;;0;40079
713;CashOut;;0;406159
687;WikiPays;;0;4390673
749;BitOkk;;0;155441166
690;Fair-Exchange;413428403759;0;7475
685;BitCash;;0;661310
723;BitObmen;;0;557371
718;Platov;;0;24339591
712;Criptify;;0;0
755;Big-Changer;;0;136645
703;Obmen4you;320026778932;1575;16515
716;Bitok777;;0;82024
782;Tec-Bit;;0;4077935
750;CashAdmin;;0;86377959
758;CryptoBox;;0;7465881
741;BTCe-Obmen;;0;752377
737;BonkyPay;232342940453;0;112081857
761;FlashObmen;;0;250602
757;ChangeNow;;0;48841019
770;BTC24pro;;0;628733
779;MoneyMix;;0;5365717
790;2rbina;;0;95709393
776;XbiTrade;;0;751138
785;PayMarket;;0;180878
780;Bitcoin24Pro;;0;61465928
766;UniCash;;0;70648724
764;NiceChange;;0;70234008
772;CoinPayMaster;;0;419907070
792;SberBit;;0;453346
799;Криптообменник;;0;482760
801;Coin-Future;;0;266624
793;IceBTC;;0;24160440
798;Quickex;;0;37633756
808;ChangeCoins;;0;1529735
814;BitBits;;0;66398
835;7Pay;709807738416;1659;337082
827;Crypster;;0;14741680
818;R-Obmen;;0;2053115
812;Ex-Bank;;0;3651544
823;Обменочка;;0;1799883
809;XbitMoney;155289860990;1612;191987
825;MyChanger;;0;1587090
816;WM007;;0;13582
840;YoChange;;0;317456855
838;AlfaExchange;;0;54807063
839;MyInvestStory;;0;3200
821;ExchangeTeam;;0;171104547
815;Belqi;;0;19086669
842;AllMoney;406103529800;225;3773609
850;Keine-Exchange;;0;102769267
846;ExchangeYourMoney;;0;2080457
848;SwapCoin;;0;16928723
852;RamonCash;;0;18737693
857;Paytiz;227421344645;275;0
855;CoinStart;;0;125962106
858;FixedFloat;;0;5814000
865;Bixter;;0;12032195
869;ExpoChange;412963033166;0;563969
866;Delets;;0;13525021
872;WM-Obmen;362955051206;1795;411723
871;BitokMe;;0;348656245
895;CryptoBarMen;;0;43968582
867;Сумма;;0;438550
870;Alfa-Trades;;0;18651627
882;BuyBank;;0;4404384
881;AllTrustMe;;0;1728791
877;Об-мен;963523258975;139;841500
884;Cryptex;;0;2421475
907;ObmenAT24;;0;2515677
874;ChangeHero;;0;36377231
1093;GetExch;;0;4958298
905;TraiderIdeal;;0;64584
902;BTC-Волга;;0;9520585
885;JPMarket;;0;527567
897;AnonEx;;0;1846956
888;GramBit;;0;214877813
894;КупиБит;;0;2131145
898;Вобменка;;0;456460
901;WMStar;310224582545;0;541389
899;CoinShop24;;0;132062919
900;Obmen-Box;;0;28703491
896;CoinChanger;;0;1603707
910;WMT;797230232341;295;341590
915;CoinGuru;;0;50130394
914;Ex-code;;0;1575
989;CoinsBlack;890273718097;0;8771459
913;Quantex;;0;2329779
917;Micro-exchange;;0;30329240
916;Cryptos;;0;409886
925;Sunduk;;0;956269
939;EuroBit;;0;11860677
935;Wiki-Exchange;;0;50350896
922;PayWallet;;0;159716
943;TopCash;;0;202249
927;Msk-Exchange;;0;306027
929;RoyalCash;;0;420525863
930;Crypto-Store;;0;470325
942;ExHub;;0;6364123
944;EExchanger;330964771407;0;18961195
949;Coco-Pay;;0;1325296
948;AbcObmen;;0;159066417
951;PrideChange;;0;17317546
952;ExLine;;0;131351
954;EggChange;;0;24681146
961;MyBTC;;0;32776400
960;Crybex;195257639270;0;24703627
959;ExchangeKey;;0;44212417
953;Livex;;0;61574
956;Обменко;;0;5169815
958;24Zone;;0;31352302
962;StyleBTC;;0;313246
963;Global-Ex;;0;478351
955;AlfaBit;;0;48415234
966;BlaBlaChange;;0;161016304
964;ExBase;;0;666164
